法规检索
中国法院网法规文库,https://www.chinacourt.org/law.shtml
北大法宝,http://www.pkulaw.cn/
法律之星,http://law1.law-star.com/
全国人大法律文件,http://www.npc.gov.cn/npc/c12488/list_8.shtml
法律图书馆,http://www.law-lib.com/
法律快车,https://law.lawtime.cn/
全国人大法律释义,http://www.npc.gov.cn/npc/c1793/flsyywd.shtml
法制网法规库,http://search.chinalaw.gov.cn/search2.html
中国法律资源库,http://www.lawyee.org/
案例检索
中国裁判文书网,http://wenshu.court.gov.cn/
检察院案件公开,http://www.ajxxgk.jcy.gov.cn/12309/index.shtml
无讼案例,https://www.itslaw.com/bj
威科先行,https://law.wkinfo.com.cn/
律商网,https://hk.lexiscn.com/
最高法指导案例,http://courtapp.chinacourt.org/fabu-gengduo-77.html
北大法宝案例,http://www.pkulaw.cn/Case/
OpenLaw,http://openlaw.cn/
WestLaw,http://www.westlawinternational.com/
百度法律搜索,http://lvshi.baidu.com/
网上立案
北京法院,http://www.bjcourt.gov.cn/ssfw/index.htm
广东法院,https://ssfw.gdcourts.gov.cn/
广州法院,http://ssfw.gzcourt.gov.cn:8080/webapp/area/gz/new/index.jsp
河南法院,http://ssfw.hncourt.gov.cn/
山东法院,http://lsfwpt.sdcourt.gov.cn:7865/dzssfwl/lawyer/login.jspx
查询工具
中国执行信息公开,http://zxgk.court.gov.cn/
启信宝,https://www.qixin.com/
全国企业破产重组信息,http://pccz.court.gov.cn/pcajxxw/index/xxwsy
商标分类查询,http://www.sbfl.cn/
专利查询,http://cpquery.sipo.gov.cn/
淘宝司法拍卖,https://sf.taobao.com/
社会组织查询,http://www.chinanpo.gov.cn/index.html
软件著作权查询,http://www.chinacopyright.org.cn/findsoft.aspx
作品登记权查询,http://www.chinacopyright.org.cn/findcreation.aspx
国家企业信用信息公式,http://www.gsxt.gov.cn/index.html
天眼查,https://www.tianyancha.com/
企查查,https://www.qcc.com/
查询工具
人力资源社保,http://www.mohrss.gov.cn/
公积金-上海,http://www.shgjj.com/
一网通办-上海,http://zwdt.sh.gov.cn/govPortals/index.do
裁判文书网,http://wenshu.court.gov.cn/
芝麻背调,https://www.zmbeidiao.com/
国家职业资格工作网,http://www.osta.org.cn/
学信网,https://www.chsi.com.cn/
法律工具
律大师,https://www.lvdashi110.com/
国家法律法规数据库,https://flk.npc.gov.cn/
裁判文书网,http://wenshu.court.gov.cn/
悦合同,https://yuehetong.com/
法大大电子合同,https://www.fadada.com/
合同范本,https://www.66law.cn/contractmodel/
法邦网法律文书,http://www.fabao365.com/flws/
诉讼费计算器,https://www.cnado.com/
工伤计算器,http://www.lawyouknow.com/product/gs.html#
诉讼费计算器,https://www.fldhw.com/home-2/slfjsq/
司法考试
学法网,http://www.xuefa.com/
国家司法考试网,http://www.cnsikao.com/
中法网校,http://edu1488.faxuanyun.com/
法律媒体
锦天城官网,https://www.allbrightlaw.com/CN/01.aspx
人民法院报,http://rmfyb.chinacourt.org/paper/html/2020-04/12/node_2.htm
检察日报,http://newspaper.jcrb.com/2020/20200412/20200412_001/20200412_001.html
中国法学期刊,http://www.zgfxqk.org.cn/WKA3/WebPublication/index.aspx?mid=zgfx
新华法治,http://www.xinhuanet.com/legal/
法制日报,http://www.legaldaily.com.cn/
中国普法网,http://www.legalinfo.gov.cn/pub/sfbzhfx/index.html
法律论坛
大家法律论坛,http://club.topsage.com/forum-393-1.html
葵花法律,http://www.mykh.net/forum.php
天涯法制论坛,http://bbs.tianya.cn/list-law-1.shtml
透明中国,http://www.ogichina.org/
Oyez,https://www.oyez.org/
乌有之乡,http://www.wyzxwk.com/
事实查询
百度新闻,http://news.baidu.com/
理脉,https://www.legalminer.com/search_index
国家数据,http://data.stats.gov.cn/
外太空物体索引,http://www.unoosa.org/oosa/osoindex/search-ng.jspx?lf_id=
全国认证认可信息查询,http://cx.cnca.cn/CertECloud/index/index/page
百度指数,http://index.baidu.com/v2/index.html#/
知识产权
专利检索及分析,http://pss-system.cnipa.gov.cn/sipopublicsearch/portal/app/home/declare.jsp
商标查询,http://sbj.cnipa.gov.cn/sbcx/
商标分类,http://www.sbfl.cn/
国家科技成果登记库,https://www.tech110.net/
中国版权保护中心,http://www.ccopyright.com.cn/
欧洲专利查询,http://www.ccopyright.com.cn/
资本市场
财经信息检索,http://www.cninfo.com.cn/new/index
发改委数据,https://www.ndrc.gov.cn/fgsj/
证券公司私募投资基金,http://www.amac.org.cn/index/
私募基金管理人综合查询,http://gs.amac.org.cn/amac-infodisc/res/pof/manager/index.html
全国股转系统,http://www.neeq.com.cn/
全国财政电子票据查验,http://pjcy.mof.gov.cn/html/index.html
证券期货市场失信记录查询,http://neris.csrc.gov.cn/shixinchaxun/
披露易,https://www.hkexnews.hk/index_c.htm
税收与海关
国家税务总局,http://www.chinatax.gov.cn/
会计准则实施,http://kjs.mof.gov.cn/zhuantilanmu/kuaijizhuanzeshishi/
财政法规数据库,http://fgk.mof.gov.cn/law/jsp/firstPage/main.jsp
海关商品信息查询,http://www.customs.gov.cn/customs/302427/302442/index.html
增值税发票查验,https://inv-veri.chinatax.gov.cn/index.html
海关进出口信息查询,http://credit.customs.gov.cn/
外汇行政处罚信息查询,http://www.safe.gov.cn/safe/whxzcfxxcx/index.html
国（境）信息查询
